     -5.39966830e-01      -6.14937057e-02      -5.02821461e-02       4.98291538e-03      -4.52539315e-01       5.34983915e-01    0.000    0.000            2  7.94500e-01         -nan
     -7.06887989e-01      -4.90442640e-02      -1.36373081e-01       2.96517617e-01       3.17786813e-01       4.10370373e-01    0.000   84.500            1  2.82500e+00         -nan
      3.14009114e-01      -4.10828591e-01      -2.50335044e-01      -2.92106010e-01      -4.19938732e-01      -2.19031049e-02    0.500   35.500            1 -1.62000e+00         -nan
     -6.03390926e-01      -2.96113950e-02      -2.27373211e-01       2.74375426e-01       4.16674629e-01       3.29015500e-01    0.500   72.000            2  4.28250e-01         -nan
     -3.94197443e-01       6.88372578e-02      -4.61354621e-01       1.34682592e-01       4.02459755e-01       2.59514851e-01    0.500   72.500            1  2.85500e+00         -nan
     -4.29009104e-02      -1.02195717e-02      -3.71204652e-01      -5.38017869e-01      -2.18443345e-01       5.80918779e-01    0.500   80.000            2  1.01250e-01         -nan
     -1.76890789e-01       6.11189237e-02       6.14268276e-02      -5.72085442e-01      -1.80893540e-01       7.48976231e-01    0.500   80.500            1  5.74500e-01         -nan
     -6.83717330e-01       1.69510952e-01       2.88307562e-02       2.52761208e-01       3.34506243e-01       4.30956123e-01    0.500   84.500            2  4.91750e-01         -nan
     -1.30299520e-01       7.26191593e-02      -9.54423237e-03       7.41960325e-01      -1.54367584e-01      -6.11660805e-01    1.000  -55.000            1  1.57000e-01         -nan
     -3.61861760e-02       1.52861230e-01       2.41804821e-01      -2.91687634e-02      -6.44164661e-01       6.53549394e-02    1.000   35.500            1  2.14000e-01         -nan
      4.18590770e-01       1.78026870e-01       3.29697138e-01      -5.26413235e-01      -3.57251768e-01       1.07822465e-01    1.000   36.000            1 -8.73500e-01         -nan
     -6.47991397e-01       6.40346945e-02      -9.85836460e-02       2.90787008e-01       4.12502567e-01       3.57204389e-01    1.000   72.000            2  5.43750e-01         -nan
     -1.56712233e-01      -3.26598834e-01       3.22081908e-01      -4.38643689e-01      -6.23586709e-02       5.95355923e-01    1.000   80.000            1  6.24500e-01         -nan
     -6.63226455e-02      -7.70650458e-03       7.34745153e-02       7.19828396e-01      -1.40468561e-01      -6.53505750e-01    1.500  -55.000            4  9.42500e-02         -nan
      6.66642215e-01      -6.99076862e-02       3.77879385e-02      -5.81934253e-01      -3.13954789e-01      -8.47079621e-02    1.500   35.500            1 -1.05850e+00         -nan
      2.71846044e-01      -1.02769550e-01      -8.03979471e-02      -5.90905491e-01      -4.69617226e-01       3.19059447e-01    1.500   36.000            2 -1.45800e+00         -nan
