     -5.39966830e-01      -6.14937057e-02      -5.02821461e-02       4.98291538e-03      -4.52539315e-01       5.34983915e-01    0.000    0.000            2  7.94500e-01         -nan
      3.14009114e-01      -4.10828591e-01      -2.50335044e-01      -2.92106010e-01      -4.19938732e-01      -2.19031049e-02    0.500   35.500            1 -1.62000e+00         -nan
     -6.22495048e-01      -3.31609511e-02      -1.62314129e-01       3.56625668e-01       4.24111112e-01       2.65869380e-01    0.500   72.000            1  3.57000e-01         -nan
     -1.30299520e-01       7.26191593e-02      -9.54423237e-03       7.41960325e-01      -1.54367584e-01      -6.11660805e-01    1.000  -55.000            1  1.57000e-01         -nan
      4.18590770e-01       1.78026870e-01       3.29697138e-01      -5.26413235e-01      -3.57251768e-01       1.07822465e-01    1.000   36.000            1 -8.73500e-01         -nan
     -5.55792382e-01       8.60655788e-03      -2.19754111e-01       2.19371597e-01       4.65327896e-01       3.36420785e-01    1.000   72.000            1  4.84000e-01         -nan
     -6.63226455e-02      -7.70650458e-03       7.34745153e-02       7.19828396e-01      -1.40468561e-01      -6.53505750e-01    1.500  -55.000            4  9.42500e-02         -nan
      6.66642215e-01      -6.99076862e-02       3.77879385e-02      -5.81934253e-01      -3.13954789e-01      -8.47079621e-02    1.500   35.500            1 -1.05850e+00         -nan
      5.62401755e-01       2.53122490e-01       2.68273699e-01      -4.34936998e-01      -3.21094428e-01      -1.27464758e-01    1.500   36.500            1 -2.02300e+00         -nan
      2.73169819e-02       2.90181592e-01      -4.15806994e-01      -4.96122192e-01      -9.78176956e-02       4.68805210e-01    1.500   79.500            1 -8.35000e-02         -nan
     -3.65731449e-02      -3.54814092e-03      -3.24791361e-02      -6.55587268e-01      -2.09340314e-01       6.92160413e-01    1.500   80.000            1  6.70000e-02         -nan
     -6.48414621e-01       2.02174222e-01       1.64835739e-01       3.94330802e-01       3.34224952e-01       2.54083819e-01    1.500   84.500            1  3.56000e+00         -nan
     -9.20736246e-02       2.00859243e-01       1.91714944e-01       6.84561092e-01      -9.39655484e-02      -5.92487468e-01    2.000  -55.000            1  1.45000e-01         -nan
     -1.30624355e-01      -3.30764620e-02      -8.77356348e-02       7.55799286e-01       4.04835462e-02      -6.25174931e-01    2.000  -54.500            3  3.40833e-01         -nan
      6.29652550e-01       3.13297992e-02       3.39278801e-02      -5.45596991e-01      -3.83751833e-01      -8.40555588e-02    2.000   36.500            2 -1.03000e+00         -nan
      6.21977059e-01       2.85281551e-01      -1.22075192e-01      -1.05464529e-02      -1.52659905e-01      -6.11430606e-01    2.000   63.000            1 -1.17950e+00         -nan
     -6.09673881e-02       2.73239824e-02       1.16277388e-01       7.25409604e-01      -4.81479866e-03      -6.64442216e-01    2.500  -54.500            3  1.69500e-01         -nan
      5.28795233e-01      -6.77129987e-02       2.82910474e-01      -6.26036046e-01      -2.73634721e-01       9.72408132e-02    2.500  -33.500            1 -1.14050e+00         -nan
      5.37976090e-02       9.00947909e-02      -4.78993169e-01      -3.53249360e-01      -3.92139198e-01       2.99451751e-01    2.500   36.500            1 -1.24500e-01         -nan
     -1.06717226e-01       0.00000000e+00       0.00000000e+00      -6.34807192e-01      -1.33740043e-01       7.41524419e-01    2.500   79.000            1  2.33000e-01         -nan
     -8.63327516e-02       6.12743046e-02      -2.30464549e-01      -5.81465715e-01      -2.17660963e-01       6.67798466e-01    2.500   80.000            1  2.35000e-01         -nan
     -1.02073835e-01       3.63218940e-02       1.07289287e-01       7.39290241e-01      -7.52515136e-02      -6.37216406e-01    3.000  -54.000            1  2.75000e-01         -nan
      5.94699493e-01      -9.98457313e-02      -1.83561593e-01      -6.56929306e-01      -2.48571713e-01       6.22298129e-02    3.000   37.000            2 -2.42350e+00         -nan
      6.69098967e-01      -1.20148893e-01       1.22967635e-01      -6.13428805e-01      -2.38536072e-01      -5.56701615e-02    3.500   37.000            1 -9.48500e-01         -nan
     -6.39569871e-01       1.29928057e-01      -1.68136383e-01       3.01519973e-01       3.84354046e-01       3.38049898e-01    3.500   72.500            3  1.07967e+00         -nan
      5.78287616e-01      -3.06960611e-01      -1.26353554e-01      -5.67460711e-01      -2.48067005e-01      -1.08269053e-02    4.000   37.000            1 -1.62050e+00         -nan
     -6.55960597e-02       1.88916652e-02      -2.00986327e-01      -6.13979118e-01      -1.94164337e-01       6.79575178e-01    4.000   79.000            1  6.25000e-02         -nan
      6.11607867e-01      -1.28090536e-01      -1.20920074e-01      -5.17902958e-01      -3.78730797e-01      -9.37049090e-02    5.000   36.500            1 -1.87650e+00         -nan
     -6.68049176e-01      -5.12569700e-03      -2.22113537e-01       2.95581860e-01      -3.38296002e-01       3.72467315e-01    5.500  -54.500            1  1.95500e+00         -nan
      5.04860598e-01      -3.93626340e-01       1.05553432e-01      -6.25990492e-01       5.66250181e-02       1.21129893e-01    5.500   37.000            1 -4.60500e-01         -nan
     -6.59744974e-01      -5.85085612e-02      -1.38043637e-01       2.86448164e-01       3.86247923e-01       3.73296810e-01    5.500   73.000            1  1.44000e+00         -nan
     -1.40850017e-02      -1.39441517e-02      -2.32402529e-03      -6.70093958e-01      -2.02824025e-01       6.84178960e-01    5.500   78.500            2  1.75000e-02         -nan
