Lon,Lat,V_E,V_N,S_E,S_N
9.23691719947781,46.396359653212,0.0881396462538224,0.666438803945153,0.431679946829368,0.235248140068958
28.3564650325335,50.2498813243264,-0.941074675268294,0.0470660596411829,0.0468235362711537,0.0791502950622598
36.1565840218228,38.7454843345598,-17.3655744299122,7.17043940405078,0.19896036547107,0.0587570879165236
8.22591755308384,50.3635646542824,-0.0696818245824702,-0.0656008927861562,0.00535967173917737,0.0627686976426726
103.401742479085,36.9755659105617,8.11459079849943,1.30159044364404,0.0770877458735655,0.322494564136851
-8.50298459594356,37.1245747026394,-1.42026235114469,0.998812983199166,0.0190760839991826,0.0107301801832378
3.7239275545389,46.1012402711121,0.310845915053097,0.105861054782964,0.148183978931069,0.100361825336147
17.1858801657943,48.5557373863029,-0.00666781952521643,0.153107400083957,0.0101450325731246,0.0129603804477016
-8.59792321197772,37.2861748814116,-1.26703937836146,0.958405460806674,0.0146133783909435,0.024608086724649
-1.80779588938219,38.0447494415438,-0.736565585952693,0.0767439559843489,0.112761493664531,0.186653528391151
-4.1652453369987,40.3873315524192,-0.45112825694389,0.150439872079273,0.0296986028536499,0.0315466349751376
10.6066439514489,48.5372995344389,0.00206513013927918,0.208751946162448,0.0282195385572652,0.0570835195886304
-1.96178352145704,36.9639839117159,-1.23596530429682,1.50814409434645,0.0506054674597434,0.123053209879533
7.10066285664041,49.8370002072403,-0.14368985318668,-0.169681654441675,0.0850756437983428,0.0721023367901667
0.91928930006066,48.3735196592142,0.427218118210122,-0.305225224827041,0.298015715626065,0.366254647357448
7.26356408236571,53.8034790347109,-0.314929044396694,0.0154648535355388,0.0213176821972127,0.0710464974379272
14.5781999668731,49.0334262695209,-0.060363878913729,0.0452048293290388,0.00701546622359554,0.025375802202395
13.5027676350842,43.4437455936595,1.59242456736019,3.52283381071284,0.0601485873194923,0.158509962255498
28.9645847076726,38.0351504266644,-22.9498472091981,-11.5836788632227,0.026515873313705,0.12644145216851
28.8116210621032,39.8575120276447,-22.2490592805795,-4.72261516912738,0.485053044008169,0.145591860827918
36.4956220089773,39.4323901087955,-18.980832262113,7.33847850565882,0.427448365301807,0.263326934338122
29.5309095638436,39.9036875371151,-23.0093251991002,-3.2636528640838,0.360258264123704,0.0432215990316627
48.3052686267416,38.8998448062745,4.48831588695233,12.6509751709246,1.15348844124628,0.799048875857404
32.8270853762614,40.9772051484287,-7.81586863085308,-0.631369614007238,1.25425433636749,0.166687232057819
29.9534919365648,40.7869773265954,-6.67473696821354,-0.806017302366181,0.0577707792379371,0.4116284905619
35.7076037791864,39.7911844779077,-20.7010472288655,6.30996937182414,0.0691199613021221,0.0188965134051002
73.1246671634294,41.0623611622088,-2.37425954777656,5.92030405429752,0.361566223775982,0.323965615174008
11.9818175388412,57.7378964533301,-0.701493999492712,-0.683828118361081,0.03601669129246,0.00553902387196204
110.914057739191,38.5278734878854,3.31846669743793,-1.61417116240268,0.0467863732544584,0.0167318493838316
96.7212030059103,47.4841690827642,1.91513917574793,0.986056258957137,0.177222043715937,0.0393312769752036
105.193287555575,39.6509963280907,4.0597963708639,-0.15207494653741,0.109638603238274,0.106405677654132
113.856431980696,41.0559720193157,2.09560985292378,-1.21184210256606,0.0509137872716714,0.0492464100354477
122.085663587551,42.7410056620731,0.572803326111851,-0.296975024091652,0.0870402113277816,0.0209076752190722
49.8411674696973,35.0334555018537,-2.10912643638261,12.3597587837977,0.248467085910295,0.181620961834318
111.19775966743,35.9211944700969,4.7592659323582,-1.84342874626652,0.0744007960676975,0.0625895511642543
119.982692133316,33.4855760630499,3.56824843585051,-2.39750036807309,0.13723373424285,0.00825390710088443
48.4329242928003,32.584935526462,-3.82366854763005,16.9415887913602,0.0534228138705067,0.407546486041557
80.0130370676224,41.4809567087431,1.6260245378926,12.56158332355,0.0582388313116573,0.128154397539137
104.779362804718,28.6383272366669,6.51615508298423,-2.72643318737439,0.0378514870549831,0.0173987236613766
104.481524642666,21.6439555684713,5.93950820780088,-3.42230063459943,0.356934011183892,0.066313761339653
112.576964700348,34.7181297179635,4.64651887738205,-2.20425980328115,0.00375821470124854,0.0166233983407302
97.6046523153805,24.5579941948982,-4.66637124864527,-1.44213575040103,0.130834108424764,0.689075780592032
-16.416385134596,28.179793718063,-4.17297630603246,0.788179432757071,0.246730778819953,0.0934931406904325
-4.80027611364216,32.790650510168,-3.63506495948813,1.93668597903362,0.034225253071128,0.164001200090542
41.9592157687102,12.3575777637827,11.7928060889916,13.6208126481949,1.80793430376189,1.64916657023695
25.4563574876918,37.2369328927971,-16.8648409762601,-27.0525028771797,0.364600702334011,0.42501935818378
22.8920072913799,38.2946323844645,-15.5547457776831,-22.5272295600161,0.480852471543291,0.268392504350487
27.7712907058087,40.0855993532716,-20.5527889221989,-6.57500621846084,0.357655058975789,0.243041840984148
30.5772158648847,36.9009438767658,-14.4543652505724,-6.35231190329084,0.0650650235405052,0.30618835038962
33.652281172932,37.2547365008685,-14.5673434404401,3.77355139940292,0.046244863882447,0.577374153428893
20.4513471719009,46.2665006808214,0.225504134275942,0.241336688682417,0.0324262312253919,0.0502605544013932
20.701740448043,40.8989762081303,0.389821839874523,-2.5097943834744,0.129715258593985,0.0763124650749927
21.6938310241858,38.8528966044482,-8.96944499512128,-8.35442751726971,0.147674403320458,1.51673813186747
8.38781543711447,34.1471782105303,-3.44609412006596,1.52413941068396,0.0617236181648551,0.494882706575019
19.7916976819265,41.3332235755041,-0.735927521799956,0.205630704499788,0.461766067973948,0.0921400108804194
15.2677792909215,40.3927343046651,-0.823886359487724,2.25471745529263,0.362481110104118,0.227485497205937
12.6871324179127,41.7400510686187,-0.902236332653179,1.30361841536392,0.0575501854282376,0.155571100309717
-5.65297130640665,39.8775442568146,-0.765690645995151,0.415382900040147,0.0237493241993253,0.0571927352332168
-8.78006584325592,37.7246918919568,-1.24175787858431,0.808603528154029,0.016515230878241,0.00189313198650323
-1.35102106667985,49.2665194727291,0.0598027887918871,0.106633571173966,0.0581320817026077,0.0116836031358539
2.71634537684935,43.2863848039911,0.0376037674816457,-0.134519569926644,0.05852597722813,0.119199040567607
-8.76803984988191,42.0237325846375,-0.188736747777262,0.567273763375907,0.117754481624517,0.0275644780182954
-7.06577104761297,40.3786934066385,-0.393481446477845,0.632861791472248,0.0172384268339661,0.06300928294733
-3.91522599167678,40.9194066819477,-0.286641004367718,0.217387057066756,0.0188195535402879,0.0407260359613234
4.92885356387061,44.439357582631,-0.106146002984067,0.05116919180878,0.0233900093823917,0.00980213395447597
0.989557973436386,43.2898896180226,-0.122798845699722,0.280203238684187,0.0810865962051537,0.108485414929062
4.93659567659321,43.3624003505529,-0.248423667335904,0.152100328776839,0.0361717067686014,0.0762799164594133
11.8510652959495,54.685114510068,-0.36699954798928,-0.280706417827704,0.0200003693761648,0.0340959949631462
-5.52808397317522,58.1274577516964,0.0553612054792462,0.143318090496108,0.106885447220138,0.0230373343487856
-7.28732092820526,56.9790792776704,-0.0388171267540311,0.140190187994086,0.0315217011497345,0.156942530540211
-8.32946777680104,52.8362732658087,0.263806067636249,0.0169200890375789,0.0700844349894279,0.11305333794364
5.48105540925941,52.1942135731846,-0.164797929067727,0.104426905151217,0.0316275462959756,0.0484327888484327
1.95424437659474,49.1581171542363,-0.0346786805182435,-0.042957324531536,0.0331374470267348,0.0269144467248689
3.05803049506337,46.7561660333688,0.0161752197274564,0.0548792563247366,0.0133319108284914,0.0523889540622585
21.7654350598774,50.6466878530626,-0.672666702931332,0.288488311573615,0.0990900380695388,0.0748126716664862
14.772334195347,48.0540480596542,0.168035823642282,0.366075872564408,0.0223810410183078,0.0649793495115153
8.89272288293491,53.7861988648416,0.156417219300748,0.266937488878381,0.303020631143514,0.279434347940654
23.3132581480981,52.8447184391738,-0.484283446081201,-0.105623690191843,0.0608050528882395,0.116254566636179
17.6072123848705,46.382858191839,0.298442962466164,0.396968732254985,0.0651057965831711,0.122792298930539
24.2102408143998,50.5614924203158,-0.749920960055115,0.360977348522243,0.129484199616186,0.0430835952353105
7.81930174424537,46.107287769995,-0.384880355365485,0.0256764404652264,0.0171811304237359,0.0427531317622595
14.2849224131549,48.7288237664977,-0.0741259029175094,0.205942068111642,0.0219122391224741,0.0242437292696656
14.32116015387,45.3016690371357,0.054222173855898,2.43816011172539,0.0956022809822198,0.0551184094292691
10.5584440177014,44.3428880734992,0.946537184831579,2.55009309674972,0.0389528763961866,0.237131803590834
9.58683895073612,43.0236220865231,-0.329459491266607,0.429188945991625,0.104518554729822,0.117638697490829
8.34395128672379,44.1436587536317,0.196678267299005,0.00505735030652898,0.04191982389707,0.0237203259673753
8.92958727244654,41.9006686962917,-0.119090898824126,0.281560835737451,0.0171125084313358,0.0131846280184553
11.4572785518609,43.6424853528766,0.288365907904949,1.75832153002629,0.167714101406402,0.134072297000329
11.8860951392431,45.5953734089683,-0.176552959989388,1.59486189486732,0.0352132974631864,0.0208074643022123
12.1017486034601,44.3984565607497,1.05940715230248,2.92590238214597,0.374421360206476,0.0921655450719196
22.1026506552031,38.5541833755541,-11.9384281158876,-13.2190419192836,0.152434378319602,1.68348274950077
27.1657420776409,42.2238587103794,0.00164968084216654,-1.04032879977916,0.126320828111636,0.0144751780766455
37.61342157692,39.91235418415,-18.9869741915693,9.16132179576728,1.18425203656235,0.560292474750243
30.8391263295222,39.9912645184607,-23.6714425475254,-2.55866581726835,0.21518137647974,0.0202464311813901
75.938520250357,39.6106651730608,0.84104263841017,17.2286256981704,0.525587929257761,0.0799992991599975
75.8972483454025,41.6159992645622,-1.07132482716952,8.59737214040545,0.273168653035023,0.383179178173704
76.6669604997656,41.1799617100908,-0.397267245641955,11.7047083116012,0.183211668024131,0.170725967403966
34.5252705834319,40.2354686493712,-20.2598613319268,3.69477430107345,0.150923538818799,0.312251635352164
44.5496311848328,41.5388780411082,0.691372111015578,4.9702598615881,0.215922046201544,0.112378562866495
25.5462347456257,57.7686015165672,-0.266268934504279,-0.443373454034475,0.0735712348318324,0.0840734257207841
78.3284539359912,43.073051732957,0.912729777044254,4.45329694976204,0.35618649325408,0.285094597465977
79.0117520307091,50.6690035612504,-1.18386557252386,0.143231622127705,0.073760460398329,0.0368645199261366
77.5664648977473,41.9251898705356,0.541425783630769,9.79410701463277,0.099733492430858,0.118055171532166
86.2736153926841,44.373771510573,2.8945644422554,6.18700291932106,0.143074041591956,0.197248284590314
113.970438023828,39.8858296275762,3.23184908332703,-1.41571016494731,0.0767129728910839,0.0773776156006604
113.643114896326,37.8851496076804,3.54547613166445,-2.30303125384699,0.00989929058702574,0.0470714428516333
112.712390135455,39.3544330574466,2.86929198082744,-1.80921233162165,0.0464586595357196,0.0199696797879026
114.047276356049,40.3137292382757,2.68172324870832,-1.53822670991137,0.0685786475641255,0.0613395627781204
114.367451530047,40.4783421518259,2.49312189997569,-1.79567977838236,0.0981080327745501,0.0379054996678002
114.425121719371,40.3904670933895,2.64288332978799,-1.8701235845249,0.0881487610292979,0.0520187295488427
91.6195583810443,41.262694820371,2.09543455810831,6.1068205716583,0.113346810101396,0.201893522073302
100.692833230219,35.1750482323477,10.5964511209521,3.74770130208949,0.135178022482588,0.166672943792359
104.598955621146,39.9860146638976,3.65675568811088,-0.243602378454063,0.204222910716702,0.124306542350078
112.704103968166,38.4672826350209,3.49811638495221,-2.05615546693401,0.064604222592696,0.0404506652345399
113.64642482532,38.8514711909323,3.21495495494493,-2.04784297274744,0.165524047162771,0.0469727909844997
112.966675345706,39.1366359125273,3.26307612320538,-1.55778451295328,0.152742725697145,0.0740823637516937
118.863583289701,36.4285500698242,2.57503713851403,-2.06898988747814,0.157443095727045,0.149594876323524
114.64998558088,36.2494882867725,4.79856249807591,-2.22997088851777,0.617216609713288,0.0940935488116465
116.958280266235,34.8455471322902,4.73296680938191,-0.212702298448473,0.315285161764965,0.519050907290573
106.733163484399,32.4361805169356,5.71026245800495,-2.44405847201404,0.0570945727179195,0.0396414126950568
105.122673719176,33.5364296506955,6.27433124664719,-1.62843621630835,0.120301578748413,0.0144860599343501
120.863764389613,31.6245578160519,4.40683627115602,-2.19089882471275,0.0281863129171257,0.114773791426917
116.465037390801,23.9877766611007,5.55387565881555,-1.85540486744127,0.0640064782065793,0.108314471700408
103.083912250799,25.1800969397053,4.27580279109422,-7.89519373827058,0.373672751973164,0.0646695044930834
93.5830030935715,38.0021566395936,6.54657587374262,7.6105701727225,0.280667781247762,0.541414096779332
100.893165156912,38.3828215395939,3.53460070075895,1.60181749345037,0.303794873424152,0.0961698886719494
105.305066894109,37.1999506811917,4.83839538740936,0.840671772590346,0.423042697415872,0.0939755509322317
54.6639170773886,36.992680173689,-2.85148122166504,6.33799475560384,0.139340089527692,0.313795235330965
36.1695129872596,31.5010177654477,-2.66724866379132,11.7563959663321,0.023520415765711,0.0813830650641525
36.7810055432917,37.0372082558717,-8.99492580866082,11.0012695873415,0.337444575455821,0.376195174834496
34.9548090174133,31.9623445315891,-3.654664982072,7.83956308926467,0.00914139257329622,0.0155346692792247
35.3795495564084,30.2334001956209,-2.0368707289607,10.4641277860053,0.012132676740823,0.267906799210712
56.5755802265146,33.4678557651233,-0.506683096681265,10.1438273680193,0.0493084997958329,0.0688889096118546
100.500758493979,26.8307791569546,5.03167598114222,-12.8043355499756,0.207099213421616,0.256168729945777
95.7512350853684,22.442322542667,-1.81511829555927,14.2120187101497,0.127361251045199,2.04650503269907
88.9725768076816,33.4753868714245,15.0615072499733,16.7200673122107,0.51692994795899,0.646599699536788
-4.78817894230052,11.116375292627,-2.38557926088377,1.24029473865318,0.192868650887153,0.493673268462786
-4.435511056321,31.6181937451269,-3.79649762668381,2.28598048723755,0.0713585167355743,0.150945326600751
0.552984949500464,33.4370705927356,-3.80725712641471,2.6455709035142,0.0174650165004573,0.054071877091602
4.24325758409171,35.836150582537,-2.57823557575701,2.90304486094581,0.0846058246327461,0.234248294787908
12.920812219395,11.8380855584506,-2.21731116455894,5.38767743147437,0.125703529106126,0.279139374591395
34.8457713445156,29.6750355983569,-1.85706472791866,8.84825792019371,0.0770346873555725,0.0374798030586342
32.0118247603356,27.3890210394571,-3.37618413977688,6.21949852775217,0.135472251834676,0.212708185359539
34.9126983918374,29.1665404741036,-0.192396603007402,10.8803403852309,0.391319116703367,0.128258278474925
35.1144837100094,30.2375891041124,-2.26186074093143,8.91706692485954,0.190449349279448,0.0148246346343217
35.3919275638066,32.8290856315867,-4.02132305846572,8.97157648719897,0.0174863515326371,0.0212697672095323
35.5614715276529,30.3783777198783,-2.0262481815151,11.0911888821025,0.0368112359804123,0.298374758328513
35.0443894337641,32.796606425621,-3.88732160998397,8.14303298343066,0.0238346294076519,0.036066014372167
35.8016711333416,31.652164538767,-3.05901416116173,10.9224145447663,0.0668345687225984,0.255504394602902
35.1574370011822,32.4728774140891,-3.91582503745317,8.35214293307721,0.0620954471494386,0.11220038114144
35.037768360302,32.00927661244,-3.64388995213625,7.99475362058769,0.00467236113358833,0.0149415037165943
35.7402098082745,32.9301755476816,-3.8823016547525,11.1613948780676,0.0706781052800573,0.19384332254262
35.9250102111506,33.4706293949576,-4.46328733727233,11.5500431934839,0.215261083338534,0.317425922970512
35.6079256534017,37.3010165160343,-14.2697084328591,7.5176077843323,0.181771267645954,0.17579845042636
32.8517962844084,36.5953924484446,-13.0524124227795,1.06710767625835,0.34892341899251,0.160570574769672
10.8375950466423,32.5334031017186,-4.83494244381356,4.06404247439156,0.375967227004158,0.756440580175463
15.7676600676758,38.1540499847639,0.886126837852993,3.33096153816952,0.133039493467097,0.148882016616743
28.741178612757,41.0024884912398,-1.35387487318288,-1.40156874724354,0.153995499884403,0.0865480311621405
30.5029691945011,38.426109339642,-21.3554822060274,-5.08059992496492,0.234874912706466,0.25621136246569
27.0400154933765,37.4042571689861,-19.0549141329925,-24.7077224805461,0.30319631801248,0.346341269679634
34.2954892411945,36.6951450243511,-12.7280246307088,4.17900901311188,0.236893889693394,0.0889403217406623
33.5315311607448,36.7698551153651,-13.1766640197753,2.64154889031363,0.0137474090695316,0.188668711566003
36.1608067648726,37.4933518542731,-13.0836137697807,7.47371817637738,0.0963337218047369,0.0234017416339227
35.1507865868389,36.9297895574505,-13.9016789161414,6.44456095444791,0.431084023525567,0.172574978691441
35.093784638179,36.5062639027445,-11.8381161910707,6.37752688764695,0.514218792491032,0.186681442154942
35.5107545290537,37.1939760329618,-14.2172896858032,7.32290707322344,0.121042907881887,0.0846753613439296
34.696462999659,36.6984269845307,-12.9076855623819,4.8146878089609,0.136373474932314,0.371611899342174
36.7506447922863,36.680080179814,-7.52456033005935,11.7188826808187,0.364017599330602,0.0919718882204499
33.5801687749115,36.3068772724763,-11.61197161581,2.95317558207903,0.0569239938943083,0.0230694474725624
31.9304176908333,37.2502837397081,-15.3888009695485,-2.20395089800661,0.15908189720654,0.095132029250315
31.9901754703284,36.6990879556873,-12.8965135087557,-1.94233374285308,0.0305853506270567,0.354179825944204
33.5494105484739,37.0807111865479,-14.0387056269246,3.18221633706042,0.060962386236609,0.277146610174336
29.4197207619589,40.1141468300393,-22.8049258510278,-2.38316453401727,0.534135799340465,0.184122138738417
28.6235915981096,39.4717219708184,-22.8696019965364,-6.5596465328039,0.0772297918077417,0.11537283924596
33.4010936408369,39.9663754469848,-21.8609550965588,1.16632545134597,0.879258545912615,0.177583187373331
32.982050178303,40.8572683248551,-13.4677308011174,-0.891811544175036,0.602858842867779,0.477577820783081
