1	0.0976293163264711	39.1506577059928	3781.70641121703	61.495580420198
1.5	0.150709383067743	29.6181464198927	5295.31001137929	72.7688807896569
2	0.199273256787603	24.0377373777286	6507.44008095373	80.6687057101682
2.5	0.243807570340051	20.328663516134	7514.0083301688	86.6833797804907
3	0.284874012053912	17.6682299619458	8374.12516076296	91.5102462064384
3.5	0.322940436877527	15.6610388707005	9124.97514795875	95.5247357910963
4	0.358384458879438	14.0913822643954	9791.07874134443	98.949879946084
4.5	0.391517497650228	12.8304700240006	10389.4390166151	101.928597638813
5	0.422603246237029	11.7960646734602	10932.3932825833	104.558085687255
5.5	0.45186906889047	10.9328966323361	11429.2330867285	106.907591342844
6	0.479512896119303	10.2023147268579	11887.1613725227	109.028259513407
6.5	0.505707770013204	9.57642410445865	12311.8860011768	110.958938356388
7	0.530605245056931	9.03457136649094	12708.0071535376	112.72979709703
7.5	0.554338199878596	8.56113631594878	13079.2825950844	114.364691207927
8	0.577023280491817	8.14409038005323	13428.8167557246	115.882771608745
8.5	0.59876305247582	7.77402526255471	13759.1997623879	117.299615354816
9	0.619647890310239	7.44348090262385	14072.612038366	118.62804069176
9.5	0.639757621478317	7.1464699607425	14370.9043118397	119.878706665695
10	0.659162944728507	6.87813477608909	14655.6595683504	121.060561572918
12.5	0.747597922719634	5.84872005213269	15918.3647570773	126.168002112569
15	0.825476826743675	5.15092386412104	16988.3518903282	130.339371988391
20	0.961961267973744	4.25360178006987	18786.307556214	137.063151708306
25	1.08324983494245	3.6891544681104	20320.5954797201	142.550326129827
30	1.19547028162165	3.29371993245014	21701.5679931922	147.314520646107
40	1.40298721689474	2.76585337189338	24187.4364674996	155.523105895875
50	1.59577492714846	2.42292108827049	26443.2881640099	162.613923647423
60	1.7788411615091	2.17833607585788	28552.6538822577	168.975305539767
70	1.95515301819871	1.99282220816547	30560.5933367996	174.815884108967
