lon,lat,mean_maxshear,std_maxshear,mean_dilatation,std_dilatation,Exx_mean,Exy_mean,Eyy_mean,Exx_std,Exy_std,Eyy_std,mean_second_inv,std_second_inv
19.5722885584722,47.2273423506365,0.00106567841158831,0.00466475046604873,-0.0151724776469626,0.00958248080866375,-0.00655177504807327,-0.00025603744705412,-0.00862070259888929,0.00607312062731362,0.00691156319798867,0.00681096429867755,0.0108338995716058,0.00767406296123054
17.6461158284278,43.2312218374736,0.0101842676093762,0.0077851152521732,-0.0150028412211403,0.0142653094551711,0.00192938478024502,-0.00384437464614989,-0.0169322260013853,0.00967587067332228,0.00950019194069517,0.0111817893217535,0.0178880193378739,0.0115499613640054
33.4699852389839,32.4396609279729,0.00833716505139457,0.00198047761176361,-0.0154410278225836,0.00374322485328763,-0.0135634266644468,0.00594715828385405,-0.00187760115813682,0.00313339338367596,0.00245019012269916,0.00219033809696326,0.0160695149988197,0.00296495699611746
31.8549826669209,43.8466292344953,0.00295014006268846,0.00125887389952334,-0.00142051985335212,0.00230493904431271,0.000294901893682819,0.0027736214782072,-0.00171542174703494,0.00156089080731988,0.00141259767093529,0.0015877363022274,0.00429133908073491,0.00167918721857403
16.6140631741969,47.3491211424365,0.00385582482083706,0.0041143028898374,-0.00644651946242143,0.0109282499244133,-0.00549224707108525,-0.00311754414571345,-0.000954272391336172,0.00786924252642192,0.00457535531836148,0.00747963742575482,0.00710729038999078,0.00695065080817208
26.4701820207914,37.1267188015851,0.0246181571170103,0.00487657850836149,0.0263258126135135,0.00962404313449352,-0.00881812739694138,-0.0110854777594245,0.0351439400104549,0.00670889105908368,0.00621991897837421,0.00676133212799035,0.039479507653421,0.00694596766677936
20.5597306974318,39.5869952027452,0.0453209262393609,0.017677022098288,-0.0014671556864054,0.0271070425736812,0.0177826355175531,-0.0413658820523938,-0.0192497912039585,0.0212675599818758,0.017534477340943,0.0243402576653605,0.064101864117132,0.0253343317147789
40.088108173955,47.9230668977017,0.00254117999939652,0.00167419720934889,0.0017874054685386,0.00272518216812405,-0.00081573825972233,-0.00188026787383973,0.00260314372826093,0.00209240885295965,0.00202940837341079,0.00166432292412124,0.00380954075094973,0.00238495877599224
25.964324755971,38.6692110759802,0.0707096212019274,0.00711313024576839,0.0271545520654154,0.0108111551098365,-0.0495073601660281,0.0319402443039064,0.0766619122314435,0.00771885731098455,0.00765121935117089,0.00823781845762691,0.101825271470185,0.0102042808866682
21.5413363878616,42.7557870552224,0.0169997739444476,0.00801932192395717,0.00977262149657479,0.0113522039672759,-0.0108908350610935,-0.00633040158851363,0.0206634565576683,0.00977807079913631,0.00673276324126567,0.00975118103798403,0.0250147295364611,0.0113125026361167
19.7989060742068,40.3999308247745,0.0302449259920688,0.010473188858494,0.00716675341551331,0.018344404644223,-0.0160723119879402,-0.0229871583751356,0.0232390654034536,0.0138029714408427,0.0117595099634253,0.0128849331084954,0.0430719429999486,0.014706580895566
25.5569073804399,39.7943159894427,0.0921123367028411,0.00713672650338331,0.0308630686417861,0.0137380678335339,-0.0522137964077341,0.0625203311209419,0.0830768650495202,0.0117272781249888,0.00854959452624785,0.00752459514622581,0.13208190507677,0.00978968837470991
27.5353719057563,37.7494390976336,0.0683635859789212,0.016748512457641,0.0756013639891051,0.027047510272643,-0.0194351678573684,0.0373849886936684,0.0950365318464734,0.0179195665335187,0.0166811715870361,0.021886452760349,0.110475983337109,0.0247697597448389
27.1248012398914,38.48628965267,0.0376133972812133,0.0140989568348893,0.041995405335281,0.0282733899807044,-0.0125422961592331,0.0170245744066541,0.0545377014945141,0.0184621507690882,0.0195324371490361,0.0219154016811016,0.060920787459668,0.0211140284845161
27.6783939685525,40.4705457113665,0.111441553482751,0.0177493600273342,0.0587030465340695,0.0261956512029229,0.0180927758630373,0.110871368935094,0.0406102706710323,0.0171816635973915,0.0180162104771237,0.0211151497670748,0.162976880328125,0.0238977822873611
33.274695546208,36.3886581539376,0.0212358675780066,0.0112200736499784,-0.0250126642169915,0.0199099205159885,-0.00833076588093258,-0.0208213044372793,-0.0166818983360589,0.0130325699382319,0.0115583034836562,0.0133172206333107,0.0348531322723977,0.0171337309516532
23.1386998767685,41.8863426373019,0.00973517727459841,0.0172010206321173,0.0205026630582445,0.0382139182735366,0.00913970005025769,0.00967150205619866,0.0113629630079868,0.0273612325023391,0.0207129355057796,0.0276072456560324,0.0199931725690463,0.0266481630867234
23.5923477329452,43.2314633463478,0.0129610697631492,0.0101337721683118,-0.00247817990042486,0.0164595710715595,0.0103992482925746,-0.00570424511672667,-0.0128774281929995,0.0123272040247222,0.00737470729092093,0.0149799318945032,0.0184132926610065,0.0147052602011187
16.4603868439089,43.2968184669357,0.00679527502439418,0.00538367735819271,-0.0121872652286191,0.011669759965199,-0.000153313610809473,-0.00329975344439723,-0.0120339516178096,0.00890761983671002,0.00745155134406554,0.0079093486365465,0.0129079914080644,0.007810590686436
29.0735998446479,40.8865874780634,0.15140274352093,0.0219354358170072,0.0850685544527528,0.0393805877391468,0.174242138276405,0.0746714810573018,-0.0891735838236518,0.0396848111756119,0.0371275986211936,0.0331333181953356,0.222404835760533,0.032044396409734
17.3629605681305,46.9930768206425,0.00914754077403962,0.00965726321205715,0.00124213870221285,0.016637488616781,-0.00246218958423075,-0.00861225966575444,0.0037043282864436,0.0101103899058927,0.0120513420857721,0.0135791058524229,0.0129663587295432,0.014201196236711
